index,ID,Name,FullName,Age,Nationality,Club,Image,Position,Overall,Potential,Value,Wage,URL
961,10780,César Navas,César González Navas,37,Spain,Rubin Kazan,https://cdn.sofifa.org/48/18/players/10780.png,CB,77,77,€1.2M,€31K,https://sofifa.com/player/10780
962,229148,Dalbert,Dalbert Chagas Estevão,23,Brazil,Inter,https://cdn.sofifa.org/48/18/players/229148.png,"LB, LWB, LM",77,82,€10M,€48K,https://sofifa.com/player/229148
963,109852,G. McAuley,Gareth McAuley,37,Northern Ireland,West Bromwich Albion,https://cdn.sofifa.org/48/18/players/109852.png,CB,77,77,€1.2M,€44K,https://sofifa.com/player/109852
964,216349,A. Halilović,Alen Halilović,21,Croatia,UD Las Palmas,https://cdn.sofifa.org/48/18/players/216349.png,"CAM, RM, CM",77,85,€13M,€30K,https://sofifa.com/player/216349
965,235805,F. Chiesa,Federico Chiesa,19,Italy,Fiorentina,https://cdn.sofifa.org/48/18/players/235805.png,"RW, CF",77,87,€14M,€40K,https://sofifa.com/player/235805
966,185373,I. Popov,Ivelin Popov,29,Bulgaria,Spartak Moscow,https://cdn.sofifa.org/48/18/players/185373.png,"CAM, LM",77,77,€8.5M,€64K,https://sofifa.com/player/185373
967,139038,N. Burdisso,Nicolás Burdisso,36,Argentina,Torino,https://cdn.sofifa.org/48/18/players/139038.png,CB,77,77,€1.2M,€30K,https://sofifa.com/player/139038
968,230431,Sidney Pessinho,Sidney Adrián Pessoa Vidigal,25,Brazil,Grêmio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/48/18/players/230431.png,"CDM, CM",77,77,€8M,€24K,https://sofifa.com/player/230431
969,194079,A. Potuk,Alper Potuk,26,Turkey,Fenerbahçe SK,https://cdn.sofifa.org/48/18/players/194079.png,"CAM, LM, RM",77,79,€10.5M,€66K,https://sofifa.com/player/194079
970,219681,J. Amavi,Jordan Amavi,23,France,Olympique de Marseille,https://cdn.sofifa.org/48/18/players/219681.png,LB,77,82,€10M,€25K,https://sofifa.com/player/219681
971,173857,M. Andújar,Mariano Andújar,33,Argentina,Estudiantes de La Plata,https://cdn.sofifa.org/48/18/players/173857.png,GK,77,77,€4.5M,€15K,https://sofifa.com/player/173857
972,176930,M. Díaz,Marcelo Díaz,30,Chile,U.N.A.M.,https://cdn.sofifa.org/48/18/players/176930.png,"CM, CDM",77,77,€8M,€26K,https://sofifa.com/player/176930
973,221219,G. Conti,Germán Conti,22,Argentina,Colon de Santa Fe,https://cdn.sofifa.org/48/18/players/221219.png,CB,77,86,€12M,€12K,https://sofifa.com/player/221219
974,172835,M. Andreolli,Marco Andreolli,31,Italy,Cagliari,https://cdn.sofifa.org/48/18/players/172835.png,CB,77,77,€6M,€50K,https://sofifa.com/player/172835
975,200228,Bruno,Bruno González Cabrera,27,Spain,Getafe CF,https://cdn.sofifa.org/48/18/players/200228.png,CB,77,80,€9M,€24K,https://sofifa.com/player/200228
976,183332,F. Bartels,Fin Bartels,30,Germany,SV Werder Bremen,https://cdn.sofifa.org/48/18/players/183332.png,"CF, RM, LM",77,77,€8.5M,€34K,https://sofifa.com/player/183332
977,204838,R. Jiménez,Raúl Jiménez,26,Mexico,SL Benfica,https://cdn.sofifa.org/48/18/players/204838.png,ST,77,79,€11M,€16K,https://sofifa.com/player/204838
978,210214,Jozabed,Jozabed Sánchez Ruiz,26,Spain,RC Celta de Vigo,https://cdn.sofifa.org/48/18/players/210214.png,"CAM, CDM, CM",77,80,€11M,€27K,https://sofifa.com/player/210214
979,215079,P. Pérez,Pablo Pérez,31,Argentina,Boca Juniors,https://cdn.sofifa.org/48/18/players/215079.png,CM,77,77,€7.5M,€27K,https://sofifa.com/player/215079
980,230183,Gazzolisco,Gérson Adriano Gutierres Serra,29,Brazil,Cruzeiro,https://cdn.sofifa.org/48/18/players/230183.png,"LB, LM",77,77,€6.5M,€32K,https://sofifa.com/player/230183
981,236583,J. Pavlenka,Jiří Pavlenka,25,Czech Republic,SV Werder Bremen,https://cdn.sofifa.org/48/18/players/236583.png,GK,77,82,€8.5M,€22K,https://sofifa.com/player/236583
982,230184,Ronaldo Esler,Ronaldo Diego Esler Domingues,29,Brazil,Santos Futebol Clube,https://cdn.sofifa.org/48/18/players/230184.png,"LB, LM",77,77,€6.5M,€22K,https://sofifa.com/player/230184
983,190761,T. Arslan,Tolgay Arslan,26,Germany,Beşiktaş JK,https://cdn.sofifa.org/48/18/players/190761.png,"CM, CDM, CAM",77,78,€10.5M,€52K,https://sofifa.com/player/190761
984,204077,M. Niang,M'Baye Niang,22,Senegal,Torino,https://cdn.sofifa.org/48/18/players/204077.png,"LW, ST",77,83,€12M,€84K,https://sofifa.com/player/204077
985,144429,O. Wendt,Oscar Wendt,31,Sweden,Borussia Mönchengladbach,https://cdn.sofifa.org/48/18/players/144429.png,"LB, LM",77,77,€6M,€35K,https://sofifa.com/player/144429
986,201519,J. Veretout,Jordan Veretout,24,France,Fiorentina,https://cdn.sofifa.org/48/18/players/201519.png,"CM, CDM",77,83,€12M,€54K,https://sofifa.com/player/201519
987,196143,D. Pabón,Dorlan Pabón,29,Colombia,Monterrey,https://cdn.sofifa.org/48/18/players/196143.png,"LW, ST, CAM, RW",77,77,€8.5M,€65K,https://sofifa.com/player/196143
988,200752,Juan Jesus,Juan Guilherme Nunes Jesus,26,Brazil,Roma,https://cdn.sofifa.org/48/18/players/200752.png,"CB, LB",77,77,€7.5M,€56K,https://sofifa.com/player/200752
989,189234,M. Risse,Marcel Risse,27,Germany,1. FC Köln,https://cdn.sofifa.org/48/18/players/189234.png,"RM, RB",77,77,€9.5M,€38K,https://sofifa.com/player/189234
990,182836,A. Carroll,Andy Carroll,28,England,West Ham United,https://cdn.sofifa.org/48/18/players/182836.png,ST,77,77,€9M,€105K,https://sofifa.com/player/182836
991,198198,Jordi Amat,Jordi Amat Maas,25,Spain,Real Betis Balompié,https://cdn.sofifa.org/48/18/players/198198.png,CB,77,83,€10.5M,€59K,https://sofifa.com/player/198198
992,187702,O. El Kaddouri,Omar El Kaddouri,26,Morocco,PAOK Thessaloniki,https://cdn.sofifa.org/48/18/players/187702.png,"CAM, CM",77,78,€10.5M,€1K,https://sofifa.com/player/187702
993,214584,F. Armani,Franco Armani,30,Argentina,River Plate,https://cdn.sofifa.org/48/18/players/214584.png,GK,77,77,€5.5M,€18K,https://sofifa.com/player/214584
994,179768,C. Kaboré,Charles Kaboré,29,Burkina Faso,FC Krasnodar,https://cdn.sofifa.org/48/18/players/179768.png,"CDM, CM",77,77,€7M,€43K,https://sofifa.com/player/179768
995,191032,G. Töre,Gökhan Töre,25,Turkey,Beşiktaş JK,https://cdn.sofifa.org/48/18/players/191032.png,"RM, LM",77,79,€11M,€49K,https://sofifa.com/player/191032
996,137785,R. Huth,Robert Huth,32,Germany,Leicester City,https://cdn.sofifa.org/48/18/players/137785.png,CB,77,77,€5M,€62K,https://sofifa.com/player/137785
997,223033,Jorge Meré,Jorge Meré Pérez,20,Spain,1. FC Köln,https://cdn.sofifa.org/48/18/players/223033.png,CB,77,83,€10.5M,€26K,https://sofifa.com/player/223033
998,198715,Sergio León,Sergio León Limones,28,Spain,Real Betis Balompié,https://cdn.sofifa.org/48/18/players/198715.png,"ST, RM",77,77,€9M,€30K,https://sofifa.com/player/198715
999,213051,M. Elneny,Mohamed Elneny,24,Egypt,Arsenal,https://cdn.sofifa.org/48/18/players/213051.png,"CDM, CM",77,81,€10M,€76K,https://sofifa.com/player/213051
1000,214332,D. Torres,Daniel Torres,27,Colombia,Deportivo Alavés,https://cdn.sofifa.org/48/18/players/214332.png,"CDM, CM",77,78,€8.5M,€25K,https://sofifa.com/player/214332
1001,201533,P. Ntep,Paul-Georges Ntep,24,France,VfL Wolfsburg,https://cdn.sofifa.org/48/18/players/201533.png,"LM, LW, ST",77,80,€11.5M,€53K,https://sofifa.com/player/201533
1002,194365,S. Okazaki,Shinji Okazaki,31,Japan,Leicester City,https://cdn.sofifa.org/48/18/players/194365.png,"CF, CAM, ST",77,77,€8M,€74K,https://sofifa.com/player/194365
1003,150590,C. Jallet,Christophe Jallet,33,France,OGC Nice,https://cdn.sofifa.org/48/18/players/150590.png,"RB, LB",77,77,€3.4M,€33K,https://sofifa.com/player/150590
1004,190014,Y. Salibur,Yannis Salibur,26,France,En Avant de Guingamp,https://cdn.sofifa.org/48/18/players/190014.png,"RM, LM, RW",77,78,€10.5M,€28K,https://sofifa.com/player/190014
1005,198719,N. Redmond,Nathan Redmond,23,England,Southampton,https://cdn.sofifa.org/48/18/players/198719.png,"LM, RM, ST",77,81,€11.5M,€68K,https://sofifa.com/player/198719
1006,215871,A. Jahanbakhsh,Alireza Jahanbakhsh,23,Iran,AZ Alkmaar,https://cdn.sofifa.org/48/18/players/215871.png,RW,77,80,€11.5M,€13K,https://sofifa.com/player/215871
1007,219455,J. Calleri,Jonathan Calleri,23,Argentina,UD Las Palmas,https://cdn.sofifa.org/48/18/players/219455.png,ST,77,83,€12.5M,€23K,https://sofifa.com/player/219455
1008,169792,J. Rodriguez,Jay Rodriguez,27,England,West Bromwich Albion,https://cdn.sofifa.org/48/18/players/169792.png,"ST, LM",77,77,€9.5M,€74K,https://sofifa.com/player/169792
1009,148803,K. Huntelaar,Klaas-Jan Huntelaar,33,Netherlands,Ajax,https://cdn.sofifa.org/48/18/players/148803.png,ST,77,77,€5.5M,€17K,https://sofifa.com/player/148803
1010,216643,L. Dubois,Léo Dubois,22,France,FC Nantes,https://cdn.sofifa.org/48/18/players/216643.png,"RB, LB",77,84,€10.5M,€22K,https://sofifa.com/player/216643
1011,200260,S. Berghuis,Steven Berghuis,25,Netherlands,Feyenoord,https://cdn.sofifa.org/48/18/players/200260.png,"RW, LW",77,78,€10.5M,€20K,https://sofifa.com/player/200260
1012,215108,J. Buffarini,Julio Buffarini,28,Argentina,Boca Juniors,https://cdn.sofifa.org/48/18/players/215108.png,"RB, LB, RM",77,77,€7M,€26K,https://sofifa.com/player/215108
1013,216388,A. Saint-Maximin,Allan Saint-Maximin,20,France,OGC Nice,https://cdn.sofifa.org/48/18/players/216388.png,"LM, RM, RW",77,84,€12.5M,€28K,https://sofifa.com/player/216388
1014,204614,Mário Rui,Mário Rui Silva Duarte,26,Portugal,Napoli,https://cdn.sofifa.org/48/18/players/204614.png,LB,77,78,€8.5M,€56K,https://sofifa.com/player/204614
1015,193862,André Pinto,André Almeida Pinto,27,Portugal,Sporting CP,https://cdn.sofifa.org/48/18/players/193862.png,CB,77,77,€7.5M,€17K,https://sofifa.com/player/193862
1016,186953,O. Kıvrak,Onur Kıvrak,29,Turkey,Trabzonspor,https://cdn.sofifa.org/48/18/players/186953.png,GK,77,77,€6M,€28K,https://sofifa.com/player/186953
1017,192073,A. Bertolacci,Andrea Bertolacci,26,Italy,Genoa,https://cdn.sofifa.org/48/18/players/192073.png,"CM, CDM",77,78,€10.5M,€88K,https://sofifa.com/player/192073
1018,154954,A. Belenov,Alexandr Belenov,30,Russia,FC Ufa,https://cdn.sofifa.org/48/18/players/154954.png,GK,77,77,€5.5M,€24K,https://sofifa.com/player/154954
1019,212811,M. Lemina,Mario Lemina,23,Gabon,Southampton,https://cdn.sofifa.org/48/18/players/212811.png,"CM, CDM",77,83,€12M,€68K,https://sofifa.com/player/212811
1020,214092,A. Miranchuk,Alexey Miranchuk,21,Russia,Lokomotiv Moscow,https://cdn.sofifa.org/48/18/players/214092.png,"CAM, ST",77,84,€12.5M,€35K,https://sofifa.com/player/214092
1021,152908,A. Young,Ashley Young,31,England,Manchester United,https://cdn.sofifa.org/48/18/players/152908.png,"LB, LWB, RB, LM",77,77,€6M,€100K,https://sofifa.com/player/152908
1022,230988,F. Krovinović,Filip Krovinović,21,Croatia,SL Benfica,https://cdn.sofifa.org/48/18/players/230988.png,"CM, CAM",77,84,€12.5M,€11K,https://sofifa.com/player/230988
1023,115533,D. Benaglio,Diego Benaglio,33,Switzerland,AS Monaco,https://cdn.sofifa.org/48/18/players/115533.png,GK,77,77,€4.5M,€27K,https://sofifa.com/player/115533
1024,191053,T. Rincón,Tomás Rincón,29,Venezuela,Torino,https://cdn.sofifa.org/48/18/players/191053.png,"CM, CDM",77,77,€8.5M,€97K,https://sofifa.com/player/191053
1025,204366,J. Locadia,Jürgen Locadia,23,Netherlands,PSV,https://cdn.sofifa.org/48/18/players/204366.png,"ST, LW",77,81,€12M,€18K,https://sofifa.com/player/204366
1026,213582,A. Ruiz,Alan Ruiz,23,Argentina,Sporting CP,https://cdn.sofifa.org/48/18/players/213582.png,"CF, CAM, ST",77,83,€12.5M,€18K,https://sofifa.com/player/213582
1027,185422,J. King,Joshua King,25,Norway,Bournemouth,https://cdn.sofifa.org/48/18/players/185422.png,"ST, CF, CAM",77,80,€11.5M,€69K,https://sofifa.com/player/185422
1028,210513,J. Quintero,Juan Fernando Quintero,24,Colombia,FC Porto,https://cdn.sofifa.org/48/18/players/210513.png,CAM,77,82,€12M,€14K,https://sofifa.com/player/210513
1029,223058,D. Kuzyaev,Daler Kuzyaev,24,Russia,Zenit St. Petersburg,https://cdn.sofifa.org/48/18/players/223058.png,"CM, CDM, RM",77,80,€11M,€54K,https://sofifa.com/player/223058
1030,219732,G. Nkoudou,Georges-Kévin Nkoudou,22,France,Burnley,https://cdn.sofifa.org/48/18/players/219732.png,LM,77,83,€12M,€73K,https://sofifa.com/player/219732
1031,194644,Montoya,Martín Montoya Torralbo,26,Spain,Valencia CF,https://cdn.sofifa.org/48/18/players/194644.png,"RB, LB",77,80,€9M,€31K,https://sofifa.com/player/194644
1032,183125,T. Deeney,Troy Deeney,29,England,Watford,https://cdn.sofifa.org/48/18/players/183125.png,ST,77,77,€9M,€65K,https://sofifa.com/player/183125
1033,183893,C. Yacob,Claudio Yacob,29,Argentina,West Bromwich Albion,https://cdn.sofifa.org/48/18/players/183893.png,"CDM, CM",77,77,€7M,€65K,https://sofifa.com/player/183893
1034,204120,T. Vaclík,Tomáš Vaclík,28,Czech Republic,FC Basel,https://cdn.sofifa.org/48/18/players/204120.png,GK,77,78,€7M,€32K,https://sofifa.com/player/204120
1035,216409,M. Politano,Matteo Politano,23,Italy,Sassuolo,https://cdn.sofifa.org/48/18/players/216409.png,"LW, RW",77,82,€12M,€52K,https://sofifa.com/player/216409
1036,153177,M. Zárate,Mauro Zárate,30,Argentina,Vélez Sarsfield,https://cdn.sofifa.org/48/18/players/153177.png,"ST, CF, CAM, LM",77,77,€8.5M,€63K,https://sofifa.com/player/153177
1037,158810,G. İnler,Gökhan İnler,33,Switzerland,İstanbul Başakşehir FK,https://cdn.sofifa.org/48/18/players/158810.png,CDM,77,77,€3.6M,€27K,https://sofifa.com/player/158810
1038,183130,M. Albrighton,Marc Albrighton,27,England,Leicester City,https://cdn.sofifa.org/48/18/players/183130.png,"LM, RM",77,77,€9.5M,€68K,https://sofifa.com/player/183130
1039,207707,Marçal,Fernando Marçal de Oliveira,28,Brazil,Olympique Lyonnais,https://cdn.sofifa.org/48/18/players/207707.png,LB,77,77,€7M,€59K,https://sofifa.com/player/207707
1040,199005,M. Ryan,Mathew Ryan,25,Australia,Brighton & Hove Albion,https://cdn.sofifa.org/48/18/players/199005.png,GK,77,80,€8M,€36K,https://sofifa.com/player/199005
1041,5213,A. Gamberini,Alessandro Gamberini,35,Italy,Chievo Verona,https://cdn.sofifa.org/48/18/players/5213.png,CB,77,77,€2.1M,€14K,https://sofifa.com/player/5213
1042,185181,Yoel,Yoel Rodríguez Oterino,28,Spain,SD Eibar,https://cdn.sofifa.org/48/18/players/185181.png,GK,77,77,€6M,€19K,https://sofifa.com/player/185181
1043,200798,Marafona,José Carlos Coentrão Marafona,30,Portugal,SC Braga,https://cdn.sofifa.org/48/18/players/200798.png,GK,77,77,€5.5M,€11K,https://sofifa.com/player/200798
1044,192350,J. Aquino,Javier Aquino,27,Mexico,Tigres U.A.N.L.,https://cdn.sofifa.org/48/18/players/192350.png,"LM, LW",77,77,€9.5M,€65K,https://sofifa.com/player/192350
1045,205408,S. Gentiletti,Santiago Gentiletti,32,Argentina,Genoa,https://cdn.sofifa.org/48/18/players/205408.png,CB,77,77,€5M,€32K,https://sofifa.com/player/205408
1046,47201,S. Proto,Silvio Proto,34,Belgium,Olympiakos CFP,https://cdn.sofifa.org/48/18/players/47201.png,GK,77,77,€3.6M,€1K,https://sofifa.com/player/47201
1047,202851,G. Defrel,Gregoire Defrel,26,France,Roma,https://cdn.sofifa.org/48/18/players/202851.png,"ST, RW",77,79,€11M,€67K,https://sofifa.com/player/202851
1048,142950,R. Martínez,Román Martínez,34,Argentina,Club Atlético Lanús,https://cdn.sofifa.org/48/18/players/142950.png,CM,77,77,€4.3M,€21K,https://sofifa.com/player/142950
1049,192358,S. Padt,Sergio Padt,27,Netherlands,FC Groningen,https://cdn.sofifa.org/48/18/players/192358.png,GK,77,79,€7M,€11K,https://sofifa.com/player/192358
1050,239207,M. Gómez,Maximiliano Gómez,20,Uruguay,RC Celta de Vigo,https://cdn.sofifa.org/48/18/players/239207.png,ST,77,86,€14M,€23K,https://sofifa.com/player/239207
1051,182888,H. Nordtveit,Håvard Nordtveit,27,Norway,TSG 1899 Hoffenheim,https://cdn.sofifa.org/48/18/players/182888.png,"CB, CDM, RB",77,79,€8.5M,€35K,https://sofifa.com/player/182888
1052,210537,R. Steffen,Renato Steffen,25,Switzerland,VfL Wolfsburg,https://cdn.sofifa.org/48/18/players/210537.png,"LM, RM, CAM",77,78,€10.5M,€58K,https://sofifa.com/player/210537
1053,210282,Bruno Peres,Bruno da Silva Peres,27,Brazil,Roma,https://cdn.sofifa.org/48/18/players/210282.png,"RM, RB",77,77,€9.5M,€62K,https://sofifa.com/player/210282
1054,181098,M. Hasebe,Makoto Hasebe,33,Japan,Eintracht Frankfurt,https://cdn.sofifa.org/48/18/players/181098.png,"CDM, CM, CB, RB",77,77,€3.6M,€29K,https://sofifa.com/player/181098
1055,228717,Y. Mutō,Yoshinori Mutō,24,Japan,1. FSV Mainz 05,https://cdn.sofifa.org/48/18/players/228717.png,ST,77,82,€12M,€30K,https://sofifa.com/player/228717
1056,176237,J. Altidore,Jozy Altidore,27,United States,Toronto FC,https://cdn.sofifa.org/48/18/players/176237.png,ST,77,77,€9.5M,€12K,https://sofifa.com/player/176237
1057,203886,A. Trebel,Adrien Trebel,26,France,RSC Anderlecht,https://cdn.sofifa.org/48/18/players/203886.png,"CM, CDM, CAM",77,78,€10.5M,€27K,https://sofifa.com/player/203886
1058,142959,M. Barbosa,Mariano Barbosa,32,Argentina,Villarreal CF,https://cdn.sofifa.org/48/18/players/142959.png,GK,77,77,€5M,€26K,https://sofifa.com/player/142959
1059,221551,E. Mammana,Emanuel Mammana,21,Argentina,Zenit St. Petersburg,https://cdn.sofifa.org/48/18/players/221551.png,CB,77,88,€13.5M,€43K,https://sofifa.com/player/221551
1060,172143,L. Schøne,Lasse Schøne,31,Denmark,Ajax,https://cdn.sofifa.org/48/18/players/172143.png,"CM, CDM",77,77,€7.5M,€15K,https://sofifa.com/player/172143
1061,182896,R. Rosales,Roberto Rosales,28,Venezuela,Málaga CF,https://cdn.sofifa.org/48/18/players/182896.png,"RB, RWB, RM",77,77,€7M,€26K,https://sofifa.com/player/182896
1062,216692,S. Torrico,Sebastián Torrico,37,Argentina,San Lorenzo de Almagro,https://cdn.sofifa.org/48/18/players/216692.png,GK,77,77,€600K,€12K,https://sofifa.com/player/216692
1063,216437,Wallace,Wallace Fortuna Santos,22,Brazil,Lazio,https://cdn.sofifa.org/48/18/players/216437.png,CB,77,85,€11.5M,€39K,https://sofifa.com/player/216437
1064,177525,N. Dirar,Nabil Dirar,31,Morocco,Fenerbahçe SK,https://cdn.sofifa.org/48/18/players/177525.png,"RM, RB, CM",77,77,€8M,€66K,https://sofifa.com/player/177525
1065,200054,Pedro Obiang,Pedro Mba Obiang Avomo,25,Spain,West Ham United,https://cdn.sofifa.org/48/18/players/200054.png,"CDM, CM",77,81,€9.5M,€79K,https://sofifa.com/player/200054
1066,105846,A. Boruc,Artur Boruc,37,Poland,Bournemouth,https://cdn.sofifa.org/48/18/players/105846.png,GK,77,77,€600K,€32K,https://sofifa.com/player/105846
1067,205943,V. Chiricheş,Vlad Chiricheş,27,Romania,Napoli,https://cdn.sofifa.org/48/18/players/205943.png,CB,77,77,€7.5M,€56K,https://sofifa.com/player/205943
1068,164985,C. Théréau,Cyril Théréau,34,France,Fiorentina,https://cdn.sofifa.org/48/18/players/164985.png,"LW, CF",77,77,€4.5M,€67K,https://sofifa.com/player/164985
1069,219258,Pedro Henrique,Pedro Henrique Pereira da Silva,24,Brazil,Vitória Guimarães,https://cdn.sofifa.org/48/18/players/219258.png,CB,77,82,€10M,€11K,https://sofifa.com/player/219258
1070,230524,Formosandrinho,Estevão Daniel Formoso Serpa,25,Brazil,São Paulo Futebol Clube,https://cdn.sofifa.org/48/18/players/230524.png,"ST, CF",77,77,€10M,€35K,https://sofifa.com/player/230524
1071,230269,Claudio Coíntra,Claudio Nuno Coíntra Calegari,33,Brazil,Grêmio Foot-Ball Porto Alegrense,https://cdn.sofifa.org/48/18/players/230269.png,"CAM, CF",77,77,€5.5M,€28K,https://sofifa.com/player/230269
1072,187517,V. Vasin,Viktor Vasin,28,Russia,CSKA Moscow,https://cdn.sofifa.org/48/18/players/187517.png,CB,77,78,€8M,€46K,https://sofifa.com/player/187517
